# Region type : patch inlet
# Faces  :     778
# Area   :     6.2874094e-05
# Time         	sum(phi)
0.0882632      	-1.1213123e-03
0.0882636      	-1.2019535e-03
0.088264       	-1.2838849e-03
0.0882644      	-1.3656939e-03
0.0882648      	-1.4469098e-03
0.0882651      	-1.5266834e-03
0.0882655      	-1.6042234e-03
0.0882659      	-1.6787254e-03
0.0882663      	-1.7496460e-03
0.0882667      	-1.8166140e-03
0.088267       	-1.8786365e-03
0.0882674      	-1.9355825e-03
0.0882678      	-1.9857075e-03
0.0882682      	-2.0288493e-03
0.0882686      	-2.0652229e-03
0.0882689      	-2.0939945e-03
0.0882693      	-2.1141155e-03
0.0882697      	-2.1250934e-03
0.0882701      	-2.1255195e-03
0.0882705      	-2.1145330e-03
0.0882708      	-2.0912501e-03
0.0882712      	-2.0564549e-03
0.0882716      	-2.0126262e-03
0.088272       	-1.9624302e-03
0.0882724      	-1.9075261e-03
0.0882728      	-1.8489430e-03
0.0882731      	-1.7881865e-03
0.0882735      	-1.7265185e-03
0.0882739      	-1.6670281e-03
0.0882743      	-1.6108518e-03
0.0882747      	-1.5590420e-03
0.088275       	-1.5127347e-03
0.0882754      	-1.4691514e-03
0.0882758      	-1.4280788e-03
0.0882762      	-1.3892746e-03
0.0882766      	-1.3500135e-03
0.0882769      	-1.3094034e-03
0.0882773      	-1.2669606e-03
0.0882777      	-1.2203417e-03
0.0882781      	-1.1698923e-03
0.0882785      	-1.1161114e-03
0.0882788      	-1.0582612e-03
0.0882792      	-9.9764235e-04
0.0882796      	-9.3451399e-04
0.08828        	-8.7230967e-04
0.0882804      	-8.1293254e-04
0.0882807      	-7.5835609e-04
0.0882811      	-7.0945735e-04
0.0882815      	-6.6824984e-04
0.0882819      	-6.3640633e-04
0.0882823      	-6.1550229e-04
0.0882826      	-6.0772989e-04
0.088283       	-6.1257269e-04
0.0882834      	-6.3083585e-04
0.0882838      	-6.6116300e-04
0.0882842      	-7.0360629e-04
0.0882846      	-7.5594246e-04
0.0882849      	-8.1476008e-04
0.0882853      	-8.7701578e-04
0.0882857      	-9.4129734e-04
0.0882861      	-1.0067573e-03
0.0882865      	-1.0732155e-03
0.0882868      	-1.1409379e-03
0.0882872      	-1.2090596e-03
0.0882876      	-1.2758691e-03
0.088288       	-1.3409522e-03
0.0882884      	-1.4059982e-03
0.0882887      	-1.4695578e-03
0.0882891      	-1.5325021e-03
0.0882895      	-1.5918398e-03
0.0882899      	-1.6480294e-03
0.0882903      	-1.6977681e-03
0.0882906      	-1.7420072e-03
0.088291       	-1.7804996e-03
0.0882914      	-1.8127003e-03
0.0882918      	-1.8379474e-03
0.0882922      	-1.8561770e-03
0.0882925      	-1.8659426e-03
0.0882929      	-1.8671993e-03
0.0882933      	-1.8620534e-03
0.0882937      	-1.8494356e-03
0.0882941      	-1.8288884e-03
0.0882945      	-1.8010334e-03
0.0882948      	-1.7673959e-03
0.0882952      	-1.7294087e-03
0.0882956      	-1.6893813e-03
0.088296       	-1.6492750e-03
0.0882964      	-1.6102024e-03
0.0882967      	-1.5731481e-03
0.0882971      	-1.5386854e-03
0.0882975      	-1.5079846e-03
0.0882979      	-1.4817729e-03
0.0882983      	-1.4595648e-03
0.0882986      	-1.4412116e-03
0.088299       	-1.4240707e-03
0.0882994      	-1.4066705e-03
0.0882998      	-1.3879491e-03
0.0883002      	-1.3657168e-03
0.0883005      	-1.3384534e-03
0.0883009      	-1.3058791e-03
0.0883013      	-1.2679242e-03
0.0883017      	-1.2253118e-03
0.0883021      	-1.1795566e-03
0.0883024      	-1.1326642e-03
0.0883028      	-1.0868485e-03
0.0883032      	-1.0438908e-03
0.0883036      	-1.0052178e-03
0.088304       	-9.7467259e-04
0.0883044      	-9.5248514e-04
0.0883047      	-9.3994732e-04
0.0883051      	-9.3930974e-04
0.0883055      	-9.4995514e-04
0.0883059      	-9.7297833e-04
0.0883063      	-1.0065015e-03
0.0883066      	-1.0506694e-03
0.088307       	-1.1037813e-03
0.0883074      	-1.1624347e-03
0.0883078      	-1.2235707e-03
0.0883082      	-1.2862678e-03
