# Residuals    
# Time         	p              	Ux             	Uy             	Uz             	e              	k              	T              
0              	N/A	N/A	N/A	N/A	N/A
0.000328988    	N/A	2.3200443e-05	6.3469630e-05	2.4793319e-05	4.2231130e-06	7.6380473e-05	N/A
0.000329025    	N/A	2.3206484e-05	6.3465410e-05	2.4798253e-05	4.2872974e-06	7.6128554e-05	N/A
0.000329061    	N/A	2.3204753e-05	6.3456364e-05	2.4794741e-05	4.1790188e-06	7.6139654e-05	N/A
0.000329098    	N/A	2.3203014e-05	6.3453451e-05	2.4792960e-05	4.2352778e-06	7.6730829e-05	N/A
0.000329135    	N/A	2.3211373e-05	6.3464126e-05	2.4803884e-05	4.4244312e-06	7.8818693e-05	N/A
0.000329171    	N/A	2.3211745e-05	6.3460026e-05	2.4810037e-05	5.2090764e-06	8.9312207e-05	N/A
0.000329208    	N/A	2.3214550e-05	6.3525408e-05	2.4818256e-05	4.7381606e-06	8.4760564e-05	N/A
0.000329245    	N/A	2.3214437e-05	6.3543976e-05	2.4821772e-05	4.5482813e-06	8.0713708e-05	N/A
0.000329282    	N/A	2.3226438e-05	6.3517160e-05	2.4834647e-05	4.5396980e-06	7.8778683e-05	N/A
0.000329318    	N/A	2.3231161e-05	6.3487751e-05	2.4835747e-05	4.4219963e-06	7.8050885e-05	N/A
0.000329355    	N/A	2.3226944e-05	6.3523118e-05	2.4826373e-05	4.4068959e-06	7.8002325e-05	N/A
0.000329392    	N/A	2.3233524e-05	6.3553352e-05	2.4828634e-05	4.4246070e-06	7.6986582e-05	N/A
0.000329428    	N/A	2.3228718e-05	6.3577423e-05	2.4821055e-05	4.2945017e-06	7.7406629e-05	N/A
0.000329465    	N/A	2.3231741e-05	6.3489810e-05	2.4816791e-05	4.2620877e-06	7.7273007e-05	N/A
0.000329502    	N/A	2.3234423e-05	6.3504372e-05	2.4819196e-05	4.2449056e-06	7.6342834e-05	N/A
0.000329539    	N/A	2.3247425e-05	6.3521634e-05	2.4832239e-05	4.3707530e-06	7.6801258e-05	N/A
0.000329575    	N/A	2.3244495e-05	6.3522701e-05	2.4833699e-05	4.2644504e-06	7.7254539e-05	N/A
0.000329612    	N/A	2.3240100e-05	6.3521143e-05	2.4832956e-05	4.2409445e-06	7.6671304e-05	N/A
0.000329649    	N/A	2.3245582e-05	6.3520852e-05	2.4840562e-05	4.2800168e-06	7.6487967e-05	N/A
0.000329685    	N/A	2.3237371e-05	6.3498274e-05	2.4837236e-05	4.1921053e-06	7.6097036e-05	N/A
0.000329722    	N/A	2.3236156e-05	6.3492147e-05	2.4839392e-05	4.2388956e-06	7.6766280e-05	N/A
0.000329759    	N/A	2.3237987e-05	6.3478447e-05	2.4840055e-05	4.2033336e-06	7.5790253e-05	N/A
0.000329796    	N/A	2.3251232e-05	6.3470369e-05	2.4847210e-05	4.2656133e-06	7.5642503e-05	N/A
0.000329832    	N/A	2.3249539e-05	6.3452443e-05	2.4843036e-05	4.1701747e-06	7.5671954e-05	N/A
0.000329869    	N/A	2.3250717e-05	6.3445488e-05	2.4841160e-05	4.1809346e-06	7.5910231e-05	N/A
0.000329906    	N/A	2.3256288e-05	6.3445720e-05	2.4850621e-05	4.2285562e-06	7.5467994e-05	N/A
0.000329942    	N/A	2.3253996e-05	6.3438879e-05	2.4848969e-05	4.1794246e-06	7.5717971e-05	N/A
0.000329979    	N/A	2.3252047e-05	6.3433391e-05	2.4848675e-05	4.1597448e-06	7.5314615e-05	N/A
0.000330016    	N/A	2.3255148e-05	6.3432187e-05	2.4851188e-05	4.1865438e-06	7.5242355e-05	N/A
0.000330053    	N/A	2.3264315e-05	6.3443469e-05	2.4858880e-05	4.2771669e-06	7.5385179e-05	N/A
0.000330089    	N/A	2.3260535e-05	6.3438199e-05	2.4854618e-05	4.1345543e-06	7.4884355e-05	N/A
0.000330126    	N/A	2.3259671e-05	6.3439568e-05	2.4856106e-05	4.1583211e-06	7.5426085e-05	N/A
0.000330163    	N/A	2.3268771e-05	6.3451659e-05	2.4861832e-05	4.2571453e-06	7.5837614e-05	N/A
0.000330199    	N/A	2.3267786e-05	6.3446465e-05	2.4857314e-05	4.1806702e-06	7.5780721e-05	N/A
0.000330236    	N/A	2.3271660e-05	6.3443590e-05	2.4857782e-05	4.2032165e-06	7.5919675e-05	N/A
0.000330273    	N/A	2.3277102e-05	6.3453490e-05	2.4863532e-05	4.2366392e-06	7.5742269e-05	N/A
0.00033031     	N/A	2.3287147e-05	6.3465610e-05	2.4878690e-05	4.3566883e-06	7.6074822e-05	N/A
0.000330346    	N/A	2.3285511e-05	6.3458509e-05	2.4875894e-05	4.2298638e-06	7.6058992e-05	N/A
0.000330383    	N/A	2.3286515e-05	6.3463251e-05	2.4875354e-05	4.3386027e-06	7.7447897e-05	N/A
0.00033042     	N/A	2.3292950e-05	6.3501358e-05	2.4893273e-05	5.2046618e-06	8.6708871e-05	N/A
0.000330456    	N/A	2.3287307e-05	6.3568778e-05	2.4888470e-05	4.5524935e-06	7.9990990e-05	N/A
0.000330493    	N/A	2.3284794e-05	6.3562030e-05	2.4886264e-05	4.4453326e-06	7.7745769e-05	N/A
0.00033053     	N/A	2.3288124e-05	6.3505760e-05	2.4887587e-05	4.4472286e-06	7.6735141e-05	N/A
0.000330567    	N/A	2.3293229e-05	6.3523962e-05	2.4892758e-05	4.5552261e-06	7.6878776e-05	N/A
0.000330603    	N/A	2.3294415e-05	6.3589481e-05	2.4895944e-05	4.4821429e-06	7.7739026e-05	N/A
0.00033064     	N/A	2.3288505e-05	6.3629596e-05	2.4898581e-05	4.5110676e-06	7.8397772e-05	N/A
0.000330677    	N/A	2.3294587e-05	6.3674375e-05	2.4905338e-05	4.4871512e-06	7.8524724e-05	N/A
0.000330713    	N/A	2.3291953e-05	6.3556622e-05	2.4897378e-05	4.3696319e-06	7.7718677e-05	N/A
0.00033075     	N/A	2.3294140e-05	6.3576589e-05	2.4902282e-05	4.3654250e-06	7.8083379e-05	N/A
0.000330787    	N/A	2.3303082e-05	6.3580861e-05	2.4906121e-05	4.3961165e-06	7.7692242e-05	N/A
0.000330824    	N/A	2.3310561e-05	6.3582063e-05	2.4917945e-05	4.5050953e-06	7.8321733e-05	N/A
0.00033086     	N/A	2.3314035e-05	6.3589535e-05	2.4921989e-05	5.0067528e-06	8.5505466e-05	N/A
0.000330897    	N/A	2.3310623e-05	6.3621222e-05	2.4925795e-05	4.6656103e-06	8.2474577e-05	N/A
0.000330934    	N/A	2.3317413e-05	6.3610122e-05	2.4928872e-05	4.6482965e-06	8.0884495e-05	N/A
0.00033097     	N/A	2.3325618e-05	6.3592191e-05	2.4927746e-05	4.5357046e-06	7.9207304e-05	N/A
0.000331007    	N/A	2.3327144e-05	6.3563079e-05	2.4927173e-05	4.4637696e-06	7.7704342e-05	N/A
0.000331044    	N/A	2.3331592e-05	6.3596203e-05	2.4929904e-05	4.5537497e-06	7.8859357e-05	N/A
0.000331081    	N/A	2.3342526e-05	6.3645241e-05	2.4940058e-05	4.5855977e-06	7.9092850e-05	N/A
0.000331117    	N/A	2.3334845e-05	6.3584294e-05	2.4925632e-05	4.4331630e-06	7.8687422e-05	N/A
0.000331154    	N/A	2.3343548e-05	6.3736975e-05	2.4941403e-05	5.4690805e-06	9.1729120e-05	N/A
0.000331191    	N/A	2.3346906e-05	6.3700738e-05	2.4942561e-05	5.0278835e-06	8.0001569e-05	N/A
0.000331227    	N/A	2.3345016e-05	6.3852104e-05	2.4941923e-05	4.8747879e-06	7.9403896e-05	N/A
0.000331264    	N/A	2.3337321e-05	6.3976431e-05	2.4943220e-05	4.6311047e-06	7.9248516e-05	N/A
0.000331301    	N/A	2.3336285e-05	6.3762696e-05	2.4941159e-05	4.5114111e-06	7.8859718e-05	N/A
0.000331338    	N/A	2.3346598e-05	6.3635019e-05	2.4954941e-05	4.8882466e-06	8.2555277e-05	N/A
0.000331374    	N/A	2.3336411e-05	6.3618572e-05	2.4946881e-05	4.5975513e-06	7.9791571e-05	N/A
0.000331411    	N/A	2.3336306e-05	6.3626600e-05	2.4947173e-05	4.5666780e-06	7.9205650e-05	N/A
0.000331448    	N/A	2.3342666e-05	6.3684671e-05	2.4957175e-05	4.6143205e-06	7.8837830e-05	N/A
0.000331484    	N/A	2.3343179e-05	6.3705460e-05	2.4956330e-05	4.4202699e-06	7.8446797e-05	N/A
0.000331521    	N/A	2.3338085e-05	6.3614285e-05	2.4952982e-05	4.4504478e-06	7.8681598e-05	N/A
0.000331558    	N/A	2.3335924e-05	6.3608424e-05	2.4957450e-05	4.4597231e-06	7.8225696e-05	N/A
0.000331595    	N/A	2.3344126e-05	6.3598605e-05	2.4965499e-05	4.4891915e-06	7.7922950e-05	N/A
0.000331631    	N/A	2.3340165e-05	6.3582939e-05	2.4963194e-05	4.4319304e-06	7.8510928e-05	N/A
0.000331668    	N/A	2.3341594e-05	6.3582022e-05	2.4960566e-05	4.5015466e-06	7.9339286e-05	N/A
0.000331705    	N/A	2.3353598e-05	6.3588710e-05	2.4970917e-05	4.5480518e-06	7.8849884e-05	N/A
0.000331741    	N/A	2.3354861e-05	6.3588016e-05	2.4971852e-05	4.5044703e-06	7.9054593e-05	N/A
0.000331778    	N/A	2.3347099e-05	6.3573020e-05	2.4969432e-05	4.4667805e-06	7.8481769e-05	N/A
0.000331815    	N/A	2.3346025e-05	6.3569542e-05	2.4971928e-05	4.5340927e-06	7.8749921e-05	N/A
0.000331852    	N/A	2.3353639e-05	6.3571471e-05	2.4981187e-05	4.5598043e-06	7.7639181e-05	N/A
0.000331888    	N/A	2.3351251e-05	6.3569551e-05	2.4981083e-05	4.4828322e-06	7.8094168e-05	N/A
0.000331925    	N/A	2.3343061e-05	6.3552887e-05	2.4979498e-05	4.5000995e-06	7.8250166e-05	N/A
0.000331962    	N/A	2.3348548e-05	6.3563077e-05	2.4985600e-05	4.5189969e-06	7.7624006e-05	N/A
0.000331998    	N/A	2.3343176e-05	6.3560448e-05	2.4982081e-05	4.5505697e-06	7.8992372e-05	N/A
0.000332035    	N/A	2.3344748e-05	6.3560441e-05	2.4980657e-05	4.5417371e-06	7.9171236e-05	N/A
0.000332072    	N/A	2.3350456e-05	6.3565388e-05	2.4981319e-05	4.5512195e-06	7.8616769e-05	N/A
0.000332109    	N/A	2.3361523e-05	6.3577393e-05	2.4989908e-05	4.6793554e-06	7.9324646e-05	N/A
0.000332145    	N/A	2.3367195e-05	6.3587188e-05	2.4988463e-05	4.6046031e-06	7.9817380e-05	N/A
0.000332182    	N/A	2.3365253e-05	6.3587590e-05	2.4986494e-05	4.5317960e-06	7.8967483e-05	N/A
0.000332219    	N/A	2.3368669e-05	6.3596021e-05	2.4993491e-05	4.5286556e-06	7.8108022e-05	N/A
0.000332255    	N/A	2.3366736e-05	6.3589946e-05	2.4990841e-05	4.4635299e-06	7.8315480e-05	N/A
0.000332292    	N/A	2.3361375e-05	6.3579735e-05	2.4988702e-05	4.4229287e-06	7.7468283e-05	N/A
0.000332329    	N/A	2.3367886e-05	6.3589017e-05	2.4992690e-05	4.4415903e-06	7.7301975e-05	N/A
0.000332366    	N/A	2.3380872e-05	6.3582367e-05	2.5000781e-05	4.5351060e-06	7.7669597e-05	N/A
0.000332402    	N/A	2.3370974e-05	6.3565401e-05	2.4996080e-05	4.3864620e-06	7.7218786e-05	N/A
0.000332439    	N/A	2.3368000e-05	6.3571117e-05	2.4994713e-05	4.3962300e-06	7.7155058e-05	N/A
0.000332476    	N/A	2.3374045e-05	6.3562589e-05	2.5001615e-05	4.4359986e-06	7.6788821e-05	N/A
0.000332512    	N/A	2.3366501e-05	6.3536310e-05	2.4993043e-05	4.3558406e-06	7.6368647e-05	N/A
0.000332549    	N/A	2.3365199e-05	6.3529796e-05	2.4991472e-05	4.3620028e-06	7.6188231e-05	N/A
0.000332586    	N/A	2.3371072e-05	6.3546285e-05	2.4998394e-05	4.5822507e-06	7.8281180e-05	N/A
0.000332623    	N/A	2.3376906e-05	6.3540643e-05	2.5010050e-05	4.6690344e-06	7.8214167e-05	N/A
0.000332659    	N/A	2.3367668e-05	6.3531131e-05	2.5007010e-05	4.4867233e-06	7.7560688e-05	N/A
0.000332696    	N/A	2.3360258e-05	6.3530280e-05	2.5003969e-05	4.4997863e-06	7.7444209e-05	N/A
0.000332733    	N/A	2.3368569e-05	6.3539299e-05	2.5016587e-05	4.6380365e-06	7.8189263e-05	N/A
0.000332769    	N/A	2.3362789e-05	6.3532900e-05	2.5015277e-05	4.5505691e-06	7.8030018e-05	N/A
0.000332806    	N/A	2.3362593e-05	6.3534626e-05	2.5015198e-05	4.4870878e-06	7.7366590e-05	N/A
0.000332843    	N/A	2.3363474e-05	6.3530355e-05	2.5018968e-05	4.4830600e-06	7.6908422e-05	N/A
0.00033288     	N/A	2.3369977e-05	6.3525920e-05	2.5024499e-05	4.5352796e-06	7.6411308e-05	N/A
0.000332916    	N/A	2.3363831e-05	6.3516051e-05	2.5020922e-05	4.3945953e-06	7.6502129e-05	N/A
0.000332953    	N/A	2.3360633e-05	6.3496039e-05	2.5016187e-05	4.4002371e-06	7.7063950e-05	N/A
0.00033299     	N/A	2.3368984e-05	6.3500964e-05	2.5023834e-05	4.5378258e-06	7.7832043e-05	N/A
0.000333026    	N/A	2.3356925e-05	6.3480759e-05	2.5018703e-05	4.4235123e-06	7.6880940e-05	N/A
0.000333063    	N/A	2.3354059e-05	6.3465067e-05	2.5017907e-05	4.4676506e-06	7.7810517e-05	N/A
0.0003331      	N/A	2.3356954e-05	6.3460393e-05	2.5022321e-05	4.5079784e-06	7.7998351e-05	N/A
0.000333137    	N/A	2.3364828e-05	6.3467074e-05	2.5034488e-05	4.6632003e-06	7.8458779e-05	N/A
0.000333173    	N/A	2.3362972e-05	6.3454464e-05	2.5027444e-05	4.5061855e-06	7.7600429e-05	N/A
0.00033321     	N/A	2.3360506e-05	6.3438915e-05	2.5024587e-05	4.5076466e-06	7.7931597e-05	N/A
0.000333247    	N/A	2.3362895e-05	6.3418803e-05	2.5034118e-05	4.6151651e-06	7.8326076e-05	N/A
0.000333283    	N/A	2.3357876e-05	6.3393703e-05	2.5031026e-05	4.5222784e-06	7.7965310e-05	N/A
0.00033332     	N/A	2.3356283e-05	6.3380447e-05	2.5029354e-05	4.5572393e-06	7.8152128e-05	N/A
0.000333357    	N/A	2.3357010e-05	6.3394110e-05	2.5039236e-05	5.2878000e-06	8.6261246e-05	N/A
0.000333394    	N/A	2.3368310e-05	6.3441064e-05	2.5044700e-05	4.9516097e-06	8.1801346e-05	N/A
0.00033343     	N/A	2.3376329e-05	6.3499388e-05	2.5057558e-05	5.9236897e-06	9.3776373e-05	N/A
0.000333467    	N/A	2.3372797e-05	6.3494082e-05	2.5050724e-05	5.0747411e-06	8.2927522e-05	N/A
0.000333504    	N/A	2.3386516e-05	6.3501271e-05	2.5062490e-05	5.0200638e-06	8.0555982e-05	N/A
0.00033354     	N/A	2.3381981e-05	6.3548326e-05	2.5061905e-05	5.2647922e-06	8.3751841e-05	N/A
0.000333577    	N/A	2.3395106e-05	6.3660569e-05	2.5081217e-05	5.6974433e-06	9.1288750e-05	N/A
0.000333614    	N/A	2.3388838e-05	6.3524590e-05	2.5070165e-05	5.2225033e-06	8.2579796e-05	N/A
0.000333651    	N/A	2.3401720e-05	6.3746840e-05	2.5084247e-05	5.1892678e-06	8.2492162e-05	N/A
0.000333687    	N/A	2.3394915e-05	6.3657171e-05	2.5073070e-05	4.8538606e-06	8.1685574e-05	N/A
0.000333724    	N/A	2.3386977e-05	6.3456915e-05	2.5064730e-05	4.7208390e-06	8.0207076e-05	N/A
0.000333761    	N/A	2.3393995e-05	6.3417024e-05	2.5068441e-05	4.7636825e-06	7.9636340e-05	N/A
0.000333797    	N/A	2.3392996e-05	6.3428220e-05	2.5072056e-05	4.7080444e-06	7.9622394e-05	N/A
0.000333834    	N/A	2.3391994e-05	6.3414967e-05	2.5070935e-05	4.6777684e-06	7.9705385e-05	N/A
0.000333871    	N/A	2.3388044e-05	6.3391909e-05	2.5065802e-05	4.6295627e-06	8.0102625e-05	N/A
0.000333908    	N/A	2.3398998e-05	6.3285882e-05	2.5082120e-05	5.2442067e-06	8.6007231e-05	N/A
0.000333944    	N/A	2.3393382e-05	6.3305865e-05	2.5080216e-05	4.8241780e-06	8.2975513e-05	N/A
0.000333981    	N/A	2.3383648e-05	6.3264024e-05	2.5069775e-05	4.6621383e-06	8.0586997e-05	N/A
0.000334018    	N/A	2.3394463e-05	6.3222505e-05	2.5076989e-05	4.7051262e-06	7.9783725e-05	N/A
0.000334054    	N/A	2.3395727e-05	6.3237784e-05	2.5076450e-05	5.1581003e-06	8.5752425e-05	N/A
0.000334091    	N/A	2.3394053e-05	6.3253755e-05	2.5081125e-05	5.2826004e-06	8.3491539e-05	N/A
0.000334128    	N/A	2.3396175e-05	6.3404722e-05	2.5075747e-05	5.1684104e-06	8.0760907e-05	N/A
0.000334165    	N/A	2.3413578e-05	6.3449261e-05	2.5099562e-05	5.2475854e-06	8.4550524e-05	N/A
0.000334201    	N/A	2.3398546e-05	6.3237509e-05	2.5079541e-05	4.8909113e-06	8.0538859e-05	N/A
0.000334238    	N/A	2.3395880e-05	6.3257289e-05	2.5076618e-05	4.8607766e-06	8.0069553e-05	N/A
0.000334275    	N/A	2.3401990e-05	6.3259613e-05	2.5083144e-05	4.8249540e-06	8.0977966e-05	N/A
0.000334311    	N/A	2.3402886e-05	6.3137460e-05	2.5081146e-05	4.6922848e-06	8.1611660e-05	N/A
0.000334348    	N/A	2.3387060e-05	6.3011464e-05	2.5071092e-05	4.6243631e-06	8.0445335e-05	N/A
0.000334385    	N/A	2.3400055e-05	6.2991624e-05	2.5077346e-05	5.2668488e-06	8.7454316e-05	N/A
0.000334422    	N/A	2.3415167e-05	6.3006350e-05	2.5100971e-05	5.6316634e-06	9.0727527e-05	N/A
0.000334458    	N/A	2.3407023e-05	6.3025238e-05	2.5097673e-05	4.9507787e-06	8.3533214e-05	N/A
0.000334495    	N/A	2.3403055e-05	6.3000776e-05	2.5097276e-05	4.8171730e-06	8.0520753e-05	N/A
0.000334532    	N/A	2.3405651e-05	6.2998819e-05	2.5104929e-05	4.7403184e-06	7.9182748e-05	N/A
0.000334568    	N/A	2.3396126e-05	6.2908525e-05	2.5105321e-05	4.6364300e-06	7.8624279e-05	N/A
0.000334605    	N/A	2.3392884e-05	6.2951640e-05	2.5109628e-05	4.6405749e-06	7.9119303e-05	N/A
0.000334642    	N/A	2.3391311e-05	6.2966357e-05	2.5103649e-05	4.6296238e-06	7.8948473e-05	N/A
0.000334679    	N/A	2.3398590e-05	6.2970757e-05	2.5109301e-05	4.6385228e-06	7.9299311e-05	N/A
0.000334715    	N/A	2.3395703e-05	6.2846672e-05	2.5102539e-05	4.5275903e-06	7.9397399e-05	N/A
0.000334752    	N/A	2.3398939e-05	6.2840285e-05	2.5103404e-05	4.5234576e-06	7.9097472e-05	N/A
0.000334789    	N/A	2.3401080e-05	6.2813677e-05	2.5107057e-05	4.5573539e-06	7.8723925e-05	N/A
0.000334825    	N/A	2.3397407e-05	6.2782772e-05	2.5106567e-05	4.4579512e-06	7.8170399e-05	N/A
0.000334862    	N/A	2.3395677e-05	6.2743089e-05	2.5102816e-05	4.4513628e-06	7.8095787e-05	N/A
0.000334899    	N/A	2.3393208e-05	6.2700285e-05	2.5102455e-05	4.4923381e-06	7.7979372e-05	N/A
0.000334936    	N/A	2.3400112e-05	6.2679506e-05	2.5109475e-05	4.6265436e-06	7.8584534e-05	N/A
0.000334972    	N/A	2.3400694e-05	6.2719286e-05	2.5115308e-05	4.8945415e-06	8.3617146e-05	N/A
0.000335009    	N/A	2.3397039e-05	6.2690430e-05	2.5109137e-05	4.6959649e-06	7.9315880e-05	N/A
0.000335046    	N/A	2.3401822e-05	6.2655377e-05	2.5113287e-05	4.7547699e-06	7.9165835e-05	N/A
0.000335082    	N/A	2.3396413e-05	6.2694728e-05	2.5110696e-05	4.6286339e-06	7.8279204e-05	N/A
0.000335119    	N/A	2.3396815e-05	6.2686429e-05	2.5117191e-05	4.4787204e-06	7.8433039e-05	N/A
0.000335156    	N/A	2.3397930e-05	6.2536949e-05	2.5117403e-05	4.4876829e-06	7.8373241e-05	N/A
0.000335193    	N/A	2.3404746e-05	6.2518818e-05	2.5128368e-05	4.5695565e-06	7.8178899e-05	N/A
0.000335229    	N/A	2.3398983e-05	6.2488548e-05	2.5125378e-05	4.4094465e-06	7.7701337e-05	N/A
0.000335266    	N/A	2.3395199e-05	6.2463119e-05	2.5122829e-05	4.4206802e-06	7.7632277e-05	N/A
0.000335303    	N/A	2.3408043e-05	6.2454424e-05	2.5132769e-05	4.4998415e-06	7.7702828e-05	N/A
0.000335339    	N/A	2.3406802e-05	6.2444046e-05	2.5129958e-05	4.4420103e-06	7.7717813e-05	N/A
0.000335376    	N/A	2.3410021e-05	6.2424381e-05	2.5127889e-05	4.4705711e-06	7.8042710e-05	N/A
0.000335413    	N/A	2.3411759e-05	6.2406973e-05	2.5128151e-05	4.4837524e-06	7.7939046e-05	N/A
0.000335449    	N/A	2.3423041e-05	6.2393401e-05	2.5138365e-05	4.5319453e-06	7.7105276e-05	N/A
0.000335486    	N/A	2.3419620e-05	6.2366530e-05	2.5135872e-05	4.3780810e-06	7.6850076e-05	N/A
0.000335523    	N/A	2.3415755e-05	6.2341235e-05	2.5130029e-05	4.3904296e-06	7.7224236e-05	N/A
0.00033556     	N/A	2.3423571e-05	6.2322393e-05	2.5135659e-05	4.4670657e-06	7.6990517e-05	N/A
0.000335596    	N/A	2.3414513e-05	6.2294613e-05	2.5131743e-05	4.4269614e-06	7.7458609e-05	N/A
0.000335633    	N/A	2.3413971e-05	6.2280498e-05	2.5133305e-05	4.3728224e-06	7.6926953e-05	N/A
0.00033567     	N/A	2.3413855e-05	6.2274907e-05	2.5133884e-05	4.4162849e-06	7.6681550e-05	N/A
0.000335706    	N/A	2.3425396e-05	6.2274662e-05	2.5144886e-05	4.4999725e-06	7.6661245e-05	N/A
0.000335743    	N/A	2.3419592e-05	6.2255849e-05	2.5144273e-05	4.3935006e-06	7.7020821e-05	N/A
0.00033578     	N/A	2.3421704e-05	6.2242137e-05	2.5148416e-05	4.4105758e-06	7.7144617e-05	N/A
0.000335817    	N/A	2.3430575e-05	6.2237039e-05	2.5157916e-05	4.5146652e-06	7.7380147e-05	N/A
0.000335853    	N/A	2.3426910e-05	6.2230610e-05	2.5154964e-05	4.4863151e-06	7.8009478e-05	N/A
0.00033589     	N/A	2.3423933e-05	6.2220142e-05	2.5154315e-05	4.4609285e-06	7.7753259e-05	N/A
0.000335927    	N/A	2.3426659e-05	6.2214943e-05	2.5157819e-05	4.5190331e-06	7.8373129e-05	N/A
0.000335963    	N/A	2.3438855e-05	6.2214661e-05	2.5167715e-05	4.5860149e-06	7.8177809e-05	N/A
0.000336       	N/A	2.3442896e-05	6.2219326e-05	2.5167471e-05	4.5021259e-06	7.8646492e-05	N/A
0.000336037    	N/A	2.3442600e-05	6.2219060e-05	2.5169062e-05	4.5346796e-06	7.9371123e-05	N/A
0.000336074    	N/A	2.3452461e-05	6.2218104e-05	2.5179277e-05	4.5927370e-06	7.8717582e-05	N/A
0.00033611     	N/A	2.3453081e-05	6.2206287e-05	2.5181235e-05	4.5053404e-06	7.9086890e-05	N/A
0.000336147    	N/A	2.3452485e-05	6.2186452e-05	2.5184474e-05	4.4788034e-06	7.8321722e-05	N/A
0.000336184    	N/A	2.3454559e-05	6.2178311e-05	2.5190283e-05	4.5120698e-06	7.8089448e-05	N/A
0.00033622     	N/A	2.3468910e-05	6.2187349e-05	2.5201854e-05	4.6565315e-06	7.8406289e-05	N/A
0.000336257    	N/A	2.3464584e-05	6.2167964e-05	2.5195033e-05	4.5107654e-06	7.8379828e-05	N/A
0.000336294    	N/A	2.3460634e-05	6.2155560e-05	2.5195917e-05	4.4979405e-06	7.7846731e-05	N/A
0.000336331    	N/A	2.3467132e-05	6.2140302e-05	2.5201707e-05	4.5645885e-06	7.7543924e-05	N/A
0.000336367    	N/A	2.3477488e-05	6.2194687e-05	2.5208339e-05	4.9778523e-06	8.3409462e-05	N/A
0.000336404    	N/A	2.3475991e-05	6.2178992e-05	2.5208652e-05	4.9988073e-06	8.1740117e-05	N/A
0.000336441    	N/A	2.3478651e-05	6.2183218e-05	2.5212827e-05	4.8218967e-06	7.9311558e-05	N/A
0.000336477    	N/A	2.3488810e-05	6.2233169e-05	2.5230861e-05	4.8962453e-06	7.8614620e-05	N/A
0.000336514    	N/A	2.3489082e-05	6.2249675e-05	2.5232361e-05	4.6650400e-06	7.9579224e-05	N/A
0.000336551    	N/A	2.3486588e-05	6.2134027e-05	2.5230452e-05	4.6038648e-06	7.8737186e-05	N/A
0.000336588    	N/A	2.3498358e-05	6.2146547e-05	2.5239639e-05	4.6692744e-06	7.9336251e-05	N/A
0.000336624    	N/A	2.3497280e-05	6.2085859e-05	2.5232167e-05	4.6459105e-06	7.9791080e-05	N/A
0.000336661    	N/A	2.3501775e-05	6.2078896e-05	2.5241758e-05	4.7061089e-06	8.0327934e-05	N/A
0.000336698    	N/A	2.3508736e-05	6.2077392e-05	2.5251770e-05	4.7211252e-06	8.0027348e-05	N/A
0.000336734    	N/A	2.3523325e-05	6.2080144e-05	2.5267795e-05	4.8042045e-06	8.0638943e-05	N/A
0.000336771    	N/A	2.3522060e-05	6.2051824e-05	2.5265204e-05	4.6766845e-06	8.0239344e-05	N/A
0.000336808    	N/A	2.3528759e-05	6.2046844e-05	2.5268777e-05	5.4284436e-06	8.9751168e-05	N/A
0.000336845    	N/A	2.3540584e-05	6.2111816e-05	2.5284664e-05	4.9978289e-06	8.3673788e-05	N/A
0.000336881    	N/A	2.3539968e-05	6.2110450e-05	2.5282801e-05	4.7943480e-06	8.1235600e-05	N/A
0.000336918    	N/A	2.3540477e-05	6.2072978e-05	2.5287627e-05	4.8518063e-06	8.0964146e-05	N/A
0.000336955    	N/A	2.3543861e-05	6.2081525e-05	2.5318206e-05	6.9062340e-06	1.0361013e-04	N/A
0.000336991    	N/A	2.3565524e-05	6.2304061e-05	2.5328437e-05	5.6543749e-06	8.8979177e-05	N/A
0.000337028    	N/A	2.3574707e-05	6.2356716e-05	2.5336122e-05	5.4800563e-06	8.6900934e-05	N/A
0.000337065    	N/A	2.3583549e-05	6.2311131e-05	2.5344407e-05	5.7249151e-06	8.8701743e-05	N/A
0.000337102    	N/A	2.3603136e-05	6.2247909e-05	2.5356763e-05	5.8999335e-06	8.6977293e-05	N/A
0.000337138    	N/A	2.3607105e-05	6.2611194e-05	2.5355843e-05	5.5489065e-06	8.3319341e-05	N/A
0.000337175    	N/A	2.3610415e-05	6.2833271e-05	2.5358256e-05	5.5178267e-06	8.7803178e-05	N/A
0.000337212    	N/A	2.3584471e-05	6.2528709e-05	2.5353570e-05	5.6281882e-06	8.9374964e-05	N/A
0.000337248    	N/A	2.3582948e-05	6.2368173e-05	2.5350982e-05	5.4331505e-06	8.7937722e-05	N/A
0.000337285    	N/A	2.3575251e-05	6.2365985e-05	2.5343114e-05	4.9623722e-06	8.2137878e-05	N/A
0.000337322    	N/A	2.3582068e-05	6.2430729e-05	2.5351416e-05	5.2755955e-06	8.4637569e-05	N/A
0.000337359    	N/A	2.3589044e-05	6.2391819e-05	2.5354624e-05	4.9861170e-06	8.0588994e-05	N/A
0.000337395    	N/A	2.3584001e-05	6.2254513e-05	2.5345330e-05	5.3979300e-06	8.6437389e-05	N/A
0.000337432    	N/A	2.3581914e-05	6.2308426e-05	2.5346425e-05	5.0346469e-06	8.3305999e-05	N/A
0.000337469    	N/A	2.3583872e-05	6.2328199e-05	2.5350758e-05	4.7536450e-06	8.1857644e-05	N/A
